rep,ID,timeAfterLastDose,sim_y1,censored,split,color,filter
262,8,24,77.0622,0,All,-1,0
262,9,24,28.4864,0,All,-1,0
262,10,24,51.2987,0,All,-1,0
262,11,24,76.9002,0,All,-1,0
262,12,24,84.2922,0,All,-1,0
262,13,24,51.1712,0,All,-1,0
262,14,24,11.8298,0,All,-1,0
262,15,24,31.3753,0,All,-1,0
263,1,24,21.4913,0,All,-1,0
263,2,24,44.1203,0,All,-1,0
263,3,24,50.9118,0,All,-1,0
263,4,24,43.5141,0,All,-1,0
263,5,24,75.1552,0,All,-1,0
263,6,24,47.9367,0,All,-1,0
263,7,24,77.6544,0,All,-1,0
263,8,24,103.984,0,All,-1,0
263,9,24,37.6303,0,All,-1,0
263,10,24,56.9373,0,All,-1,0
263,11,24,68.5644,0,All,-1,0
263,12,24,76.9709,0,All,-1,0
263,13,24,50.054,0,All,-1,0
263,14,24,15.6285,0,All,-1,0
263,15,24,31.4751,0,All,-1,0
264,1,24,26.8299,0,All,-1,0
264,2,24,35.7694,0,All,-1,0
264,3,24,29.2186,0,All,-1,0
264,4,24,60.1872,0,All,-1,0
264,5,24,69.6929,0,All,-1,0
264,6,24,30.8917,0,All,-1,0
264,7,24,100.081,0,All,-1,0
264,8,24,89.9835,0,All,-1,0
264,9,24,39.2432,0,All,-1,0
264,10,24,77.5586,0,All,-1,0
264,11,24,74.0541,0,All,-1,0
264,12,24,106.852,0,All,-1,0
264,13,24,67.7055,0,All,-1,0
264,14,24,10.9469,0,All,-1,0
264,15,24,26.7876,0,All,-1,0
265,1,24,28.043,0,All,-1,0
265,2,24,52.884,0,All,-1,0
265,3,24,55.5822,0,All,-1,0
265,4,24,43.6396,0,All,-1,0
265,5,24,60.5689,0,All,-1,0
265,6,24,63.293,0,All,-1,0
265,7,24,90.0889,0,All,-1,0
265,8,24,71.4466,0,All,-1,0
265,9,24,32.4855,0,All,-1,0
265,10,24,76.7483,0,All,-1,0
265,11,24,64.6496,0,All,-1,0
265,12,24,57.6438,0,All,-1,0
265,13,24,49.4662,0,All,-1,0
265,14,24,11.8046,0,All,-1,0
265,15,24,31.7839,0,All,-1,0
266,1,24,31.333,0,All,-1,0
266,2,24,47.4873,0,All,-1,0
266,3,24,52.62,0,All,-1,0
266,4,24,39.6129,0,All,-1,0
266,5,24,81.4484,0,All,-1,0
266,6,24,34.003,0,All,-1,0
266,7,24,72.2847,0,All,-1,0
266,8,24,91.1168,0,All,-1,0
266,9,24,32.6224,0,All,-1,0
266,10,24,57.3801,0,All,-1,0
266,11,24,58.1934,0,All,-1,0
266,12,24,78.3345,0,All,-1,0
266,13,24,47.6606,0,All,-1,0
266,14,24,14.5549,0,All,-1,0
266,15,24,29.481,0,All,-1,0
267,1,24,33.447,0,All,-1,0
267,2,24,40.2259,0,All,-1,0
267,3,24,48.5621,0,All,-1,0
267,4,24,34.8296,0,All,-1,0
267,5,24,46.203,0,All,-1,0
267,6,24,53.2689,0,All,-1,0
267,7,24,77.8178,0,All,-1,0
267,8,24,71.7598,0,All,-1,0
267,9,24,24.0329,0,All,-1,0
267,10,24,56.9278,0,All,-1,0
267,11,24,65.1817,0,All,-1,0
267,12,24,84.8633,0,All,-1,0
267,13,24,43.8804,0,All,-1,0
267,14,24,15.6609,0,All,-1,0
267,15,24,35.0727,0,All,-1,0
268,1,24,32.1024,0,All,-1,0
268,2,24,40.1254,0,All,-1,0
268,3,24,55.6429,0,All,-1,0
268,4,24,57.9384,0,All,-1,0
268,5,24,78.064,0,All,-1,0
268,6,24,52.3913,0,All,-1,0
268,7,24,85.46,0,All,-1,0
268,8,24,102.892,0,All,-1,0
268,9,24,25.603,0,All,-1,0
268,10,24,80.0583,0,All,-1,0
268,11,24,74.4811,0,All,-1,0
268,12,24,83.6107,0,All,-1,0
268,13,24,51.088,0,All,-1,0
268,14,24,16.8621,0,All,-1,0
268,15,24,18.9096,0,All,-1,0
269,1,24,23.8951,0,All,-1,0
269,2,24,40.6152,0,All,-1,0
269,3,24,49.4863,0,All,-1,0
269,4,24,66.0503,0,All,-1,0
269,5,24,73.0079,0,All,-1,0
269,6,24,30.8077,0,All,-1,0
269,7,24,82.1197,0,All,-1,0
269,8,24,76.0281,0,All,-1,0
269,9,24,35.5914,0,All,-1,0
269,10,24,50.5729,0,All,-1,0
269,11,24,36.9184,0,All,-1,0
269,12,24,70.4397,0,All,-1,0
269,13,24,57.7869,0,All,-1,0
269,14,24,14.8475,0,All,-1,0
269,15,24,20.7787,0,All,-1,0
270,1,24,28.1257,0,All,-1,0
270,2,24,44.5835,0,All,-1,0
270,3,24,52.2231,0,All,-1,0
270,4,24,51.173,0,All,-1,0
270,5,24,65.0084,0,All,-1,0
270,6,24,38.1985,0,All,-1,0
270,7,24,57.4239,0,All,-1,0
270,8,24,65.3205,0,All,-1,0
270,9,24,31.2086,0,All,-1,0
270,10,24,26.9789,0,All,-1,0
270,11,24,83.3314,0,All,-1,0
270,12,24,84.2468,0,All,-1,0
270,13,24,54.3098,0,All,-1,0
270,14,24,16.732,0,All,-1,0
270,15,24,24.5364,0,All,-1,0
271,1,24,30.5608,0,All,-1,0
271,2,24,34.439,0,All,-1,0
271,3,24,55.5045,0,All,-1,0
271,4,24,43.8099,0,All,-1,0
271,5,24,68.5938,0,All,-1,0
271,6,24,45.1221,0,All,-1,0
271,7,24,91.1045,0,All,-1,0
271,8,24,95.0212,0,All,-1,0
271,9,24,30.9888,0,All,-1,0
271,10,24,77.682,0,All,-1,0
271,11,24,99.7547,0,All,-1,0
271,12,24,111.332,0,All,-1,0
271,13,24,53.7685,0,All,-1,0
271,14,24,10.1962,0,All,-1,0
271,15,24,27.255,0,All,-1,0
272,1,24,18.1723,0,All,-1,0
272,2,24,41.8522,0,All,-1,0
272,3,24,49.539,0,All,-1,0
272,4,24,44.0397,0,All,-1,0
272,5,24,53.3988,0,All,-1,0
272,6,24,51.9112,0,All,-1,0
272,7,24,92.5512,0,All,-1,0
272,8,24,88.142,0,All,-1,0
272,9,24,39.3821,0,All,-1,0
272,10,24,81.4076,0,All,-1,0
272,11,24,77.9888,0,All,-1,0
272,12,24,120.183,0,All,-1,0
272,13,24,58.9554,0,All,-1,0
272,14,24,12.4228,0,All,-1,0
272,15,24,28.3918,0,All,-1,0
273,1,24,28.4414,0,All,-1,0
273,2,24,46.6514,0,All,-1,0
273,3,24,58.1846,0,All,-1,0
273,4,24,39.3549,0,All,-1,0
273,5,24,59.0994,0,All,-1,0
273,6,24,41.3514,0,All,-1,0
273,7,24,63.3369,0,All,-1,0
273,8,24,88.6684,0,All,-1,0
273,9,24,36.1892,0,All,-1,0
273,10,24,75.9463,0,All,-1,0
273,11,24,45.0801,0,All,-1,0
273,12,24,81.9506,0,All,-1,0
273,13,24,60.003,0,All,-1,0
273,14,24,13.1124,0,All,-1,0
273,15,24,31.2198,0,All,-1,0
274,1,24,29.6237,0,All,-1,0
274,2,24,42.8155,0,All,-1,0
274,3,24,32.5905,0,All,-1,0
274,4,24,60.4913,0,All,-1,0
274,5,24,43.1143,0,All,-1,0
274,6,24,46.9093,0,All,-1,0
274,7,24,81.7849,0,All,-1,0
274,8,24,74.0596,0,All,-1,0
274,9,24,36.5862,0,All,-1,0
274,10,24,68.1812,0,All,-1,0
274,11,24,90.4288,0,All,-1,0
274,12,24,81.8697,0,All,-1,0
274,13,24,65.6734,0,All,-1,0
274,14,24,15.1002,0,All,-1,0
274,15,24,27.533,0,All,-1,0
275,1,24,22.0021,0,All,-1,0
275,2,24,35.062,0,All,-1,0
275,3,24,36.142,0,All,-1,0
275,4,24,37.5703,0,All,-1,0
275,5,24,52.4139,0,All,-1,0
275,6,24,67.4189,0,All,-1,0
275,7,24,90.2523,0,All,-1,0
275,8,24,101.122,0,All,-1,0
275,9,24,35.7001,0,All,-1,0
275,10,24,63.11,0,All,-1,0
275,11,24,78.4096,0,All,-1,0
275,12,24,75.4964,0,All,-1,0
275,13,24,54.9676,0,All,-1,0
275,14,24,11.7194,0,All,-1,0
275,15,24,31.5449,0,All,-1,0
276,1,24,31.5202,0,All,-1,0
276,2,24,41.4698,0,All,-1,0
276,3,24,59.0596,0,All,-1,0
276,4,24,57.0093,0,All,-1,0
276,5,24,67.732,0,All,-1,0
276,6,24,41.1414,0,All,-1,0
276,7,24,90.4379,0,All,-1,0
276,8,24,88.6297,0,All,-1,0
276,9,24,29.338,0,All,-1,0
276,10,24,83.0412,0,All,-1,0
276,11,24,77.1375,0,All,-1,0
276,12,24,83.8479,0,All,-1,0
276,13,24,70.7604,0,All,-1,0
276,14,24,14.9699,0,All,-1,0
276,15,24,28.7743,0,All,-1,0
277,1,24,39.7219,0,All,-1,0
277,2,24,51.8693,0,All,-1,0
277,3,24,45.1838,0,All,-1,0
277,4,24,59.2025,0,All,-1,0
277,5,24,60.5252,0,All,-1,0
277,6,24,56.2203,0,All,-1,0
277,7,24,84.543,0,All,-1,0
277,8,24,89.2902,0,All,-1,0
277,9,24,28.8098,0,All,-1,0
277,10,24,52.4269,0,All,-1,0
277,11,24,102.164,0,All,-1,0
277,12,24,70.2294,0,All,-1,0
277,13,24,65.8308,0,All,-1,0
277,14,24,12.3085,0,All,-1,0
277,15,24,30.6371,0,All,-1,0
278,1,24,29.0828,0,All,-1,0
278,2,24,35.8483,0,All,-1,0
278,3,24,43.17,0,All,-1,0
278,4,24,46.2014,0,All,-1,0
278,5,24,68.5703,0,All,-1,0
278,6,24,55.6686,0,All,-1,0
278,7,24,66.7639,0,All,-1,0
278,8,24,78.7791,0,All,-1,0
278,9,24,42.2433,0,All,-1,0
278,10,24,55.6517,0,All,-1,0
278,11,24,74.2134,0,All,-1,0
278,12,24,89.3444,0,All,-1,0
278,13,24,57.2425,0,All,-1,0
278,14,24,17.7383,0,All,-1,0
278,15,24,18.1004,0,All,-1,0
279,1,24,22.8779,0,All,-1,0
279,2,24,52.1509,0,All,-1,0
279,3,24,46.7547,0,All,-1,0
279,4,24,60.1368,0,All,-1,0
279,5,24,63.5536,0,All,-1,0
279,6,24,40.6907,0,All,-1,0
279,7,24,95.5761,0,All,-1,0
279,8,24,94.8034,0,All,-1,0
279,9,24,29.6594,0,All,-1,0
279,10,24,57.8597,0,All,-1,0
279,11,24,56.7365,0,All,-1,0
279,12,24,85.8674,0,All,-1,0
279,13,24,72.673,0,All,-1,0
279,14,24,16.0168,0,All,-1,0
279,15,24,30.4118,0,All,-1,0
280,1,24,27.1811,0,All,-1,0
280,2,24,43.4241,0,All,-1,0
280,3,24,61.1236,0,All,-1,0
280,4,24,70.5426,0,All,-1,0
280,5,24,69.4581,0,All,-1,0
280,6,24,43.8938,0,All,-1,0
280,7,24,76.0515,0,All,-1,0
280,8,24,97.4753,0,All,-1,0
280,9,24,37.6282,0,All,-1,0
280,10,24,74.5027,0,All,-1,0
280,11,24,79.9157,0,All,-1,0
280,12,24,101.024,0,All,-1,0
280,13,24,49.1822,0,All,-1,0
280,14,24,10.3892,0,All,-1,0
280,15,24,28.3444,0,All,-1,0
281,1,24,29.0511,0,All,-1,0
281,2,24,54.6344,0,All,-1,0
281,3,24,71.8318,0,All,-1,0
281,4,24,59.9349,0,All,-1,0
281,5,24,71.1973,0,All,-1,0
281,6,24,45.9722,0,All,-1,0
281,7,24,88.142,0,All,-1,0
281,8,24,62.5669,0,All,-1,0
281,9,24,31.054,0,All,-1,0
281,10,24,56.9644,0,All,-1,0
281,11,24,91.908,0,All,-1,0
281,12,24,76.1593,0,All,-1,0
281,13,24,60.6221,0,All,-1,0
281,14,24,13.7038,0,All,-1,0
281,15,24,25.1324,0,All,-1,0
282,1,24,24.9693,0,All,-1,0
282,2,24,52.8355,0,All,-1,0
282,3,24,54.2149,0,All,-1,0
282,4,24,55.9977,0,All,-1,0
282,5,24,55.9305,0,All,-1,0
282,6,24,41.9408,0,All,-1,0
282,7,24,111.904,0,All,-1,0
282,8,24,107.084,0,All,-1,0
282,9,24,33.1404,0,All,-1,0
282,10,24,62.3757,0,All,-1,0
282,11,24,65.7899,0,All,-1,0
282,12,24,107.148,0,All,-1,0
282,13,24,36.8179,0,All,-1,0
282,14,24,8.50823,0,All,-1,0
282,15,24,25.1782,0,All,-1,0
283,1,24,21.8548,0,All,-1,0
283,2,24,40.3045,0,All,-1,0
283,3,24,40.0758,0,All,-1,0
283,4,24,57.9238,0,All,-1,0
283,5,24,62.1876,0,All,-1,0
283,6,24,51.7866,0,All,-1,0
283,7,24,87.105,0,All,-1,0
283,8,24,93.1918,0,All,-1,0
283,9,24,35.0816,0,All,-1,0
283,10,24,55.7279,0,All,-1,0
283,11,24,63.7355,0,All,-1,0
283,12,24,84.2446,0,All,-1,0
283,13,24,55.4134,0,All,-1,0
283,14,24,16.5728,0,All,-1,0
283,15,24,28.9703,0,All,-1,0
284,1,24,34.543,0,All,-1,0
284,2,24,47.6032,0,All,-1,0
284,3,24,51.9608,0,All,-1,0
284,4,24,63.0321,0,All,-1,0
284,5,24,70.5344,0,All,-1,0
284,6,24,59.934,0,All,-1,0
284,7,24,83.7806,0,All,-1,0
284,8,24,83.9661,0,All,-1,0
284,9,24,32.8687,0,All,-1,0
284,10,24,66.5017,0,All,-1,0
284,11,24,70.5792,0,All,-1,0
284,12,24,87.1455,0,All,-1,0
284,13,24,77.1835,0,All,-1,0
284,14,24,14.8799,0,All,-1,0
284,15,24,26.4875,0,All,-1,0
285,1,24,27.1751,0,All,-1,0
285,2,24,41.2309,0,All,-1,0
285,3,24,54.2841,0,All,-1,0
285,4,24,61.6672,0,All,-1,0
285,5,24,55.6262,0,All,-1,0
285,6,24,53.0097,0,All,-1,0
285,7,24,95.4071,0,All,-1,0
285,8,24,98.5345,0,All,-1,0
285,9,24,28.7196,0,All,-1,0
285,10,24,59.4185,0,All,-1,0
285,11,24,83.1598,0,All,-1,0
285,12,24,76.4321,0,All,-1,0
285,13,24,67.5242,0,All,-1,0
285,14,24,16.0208,0,All,-1,0
285,15,24,18.3929,0,All,-1,0
286,1,24,25.5069,0,All,-1,0
286,2,24,37.6405,0,All,-1,0
286,3,24,47.0966,0,All,-1,0
286,4,24,44.4853,0,All,-1,0
286,5,24,71.0214,0,All,-1,0
286,6,24,54.2946,0,All,-1,0
286,7,24,90.2137,0,All,-1,0
286,8,24,124.322,0,All,-1,0
286,9,24,34.8383,0,All,-1,0
286,10,24,71.8181,0,All,-1,0
286,11,24,42.7855,0,All,-1,0
286,12,24,98.4866,0,All,-1,0
286,13,24,66.315,0,All,-1,0
286,14,24,15.3534,0,All,-1,0
286,15,24,23.3553,0,All,-1,0
287,1,24,19.2802,0,All,-1,0
287,2,24,56.5935,0,All,-1,0
287,3,24,48.45,0,All,-1,0
287,4,24,57.6835,0,All,-1,0
287,5,24,66.2472,0,All,-1,0
287,6,24,62.4091,0,All,-1,0
287,7,24,70.4324,0,All,-1,0
287,8,24,108.096,0,All,-1,0
287,9,24,29.551,0,All,-1,0
287,10,24,70.64,0,All,-1,0
287,11,24,106.55,0,All,-1,0
287,12,24,84.7088,0,All,-1,0
287,13,24,63.3116,0,All,-1,0
287,14,24,13.4458,0,All,-1,0
287,15,24,21.2952,0,All,-1,0
288,1,24,23.348,0,All,-1,0
288,2,24,45.3422,0,All,-1,0
288,3,24,62.1454,0,All,-1,0
288,4,24,71.5099,0,All,-1,0
288,5,24,72.1308,0,All,-1,0
288,6,24,58.599,0,All,-1,0
288,7,24,72.6529,0,All,-1,0
288,8,24,64.676,0,All,-1,0
288,9,24,29.5408,0,All,-1,0
288,10,24,66.0468,0,All,-1,0
288,11,24,71.1081,0,All,-1,0
288,12,24,96.3532,0,All,-1,0
288,13,24,62.5254,0,All,-1,0
288,14,24,16.6433,0,All,-1,0
288,15,24,29.6285,0,All,-1,0
289,1,24,27.6524,0,All,-1,0
289,2,24,44.5244,0,All,-1,0
289,3,24,60.9338,0,All,-1,0
289,4,24,61.4488,0,All,-1,0
289,5,24,47.6673,0,All,-1,0
289,6,24,49.7149,0,All,-1,0
289,7,24,82.4826,0,All,-1,0
289,8,24,85.0451,0,All,-1,0
289,9,24,26.4326,0,All,-1,0
289,10,24,74.4854,0,All,-1,0
289,11,24,84.8191,0,All,-1,0
289,12,24,90.4966,0,All,-1,0
289,13,24,48.0866,0,All,-1,0
289,14,24,13.759,0,All,-1,0
289,15,24,29.0784,0,All,-1,0
290,1,24,23.4333,0,All,-1,0
290,2,24,48.5498,0,All,-1,0
290,3,24,58.301,0,All,-1,0
290,4,24,61.2507,0,All,-1,0
290,5,24,57.5881,0,All,-1,0
290,6,24,37.9461,0,All,-1,0
290,7,24,74.5024,0,All,-1,0
290,8,24,95.8715,0,All,-1,0
290,9,24,38.0742,0,All,-1,0
290,10,24,64.4192,0,All,-1,0
290,11,24,56.188,0,All,-1,0
290,12,24,78.1833,0,All,-1,0
290,13,24,49.7362,0,All,-1,0
290,14,24,12.4421,0,All,-1,0
290,15,24,22.9947,0,All,-1,0
291,1,24,31.9835,0,All,-1,0
291,2,24,29.4536,0,All,-1,0
291,3,24,55.9589,0,All,-1,0
291,4,24,69.9074,0,All,-1,0
291,5,24,48.4227,0,All,-1,0
291,6,24,46.9194,0,All,-1,0
291,7,24,84.8231,0,All,-1,0
291,8,24,70.7395,0,All,-1,0
291,9,24,31.1596,0,All,-1,0
291,10,24,39.3748,0,All,-1,0
291,11,24,87.0773,0,All,-1,0
291,12,24,76.4399,0,All,-1,0
291,13,24,68.8089,0,All,-1,0
291,14,24,16.2132,0,All,-1,0
291,15,24,23.0024,0,All,-1,0
292,1,24,23.2473,0,All,-1,0
292,2,24,41.3022,0,All,-1,0
292,3,24,54.3093,0,All,-1,0
292,4,24,57.5058,0,All,-1,0
292,5,24,67.0239,0,All,-1,0
292,6,24,38.1008,0,All,-1,0
292,7,24,86.0312,0,All,-1,0
292,8,24,105.444,0,All,-1,0
292,9,24,28.9104,0,All,-1,0
292,10,24,60.2341,0,All,-1,0
292,11,24,65.1824,0,All,-1,0
292,12,24,92.4696,0,All,-1,0
292,13,24,41.8079,0,All,-1,0
292,14,24,13.3004,0,All,-1,0
292,15,24,26.7778,0,All,-1,0
293,1,24,28.1259,0,All,-1,0
293,2,24,41.478,0,All,-1,0
293,3,24,37.8685,0,All,-1,0
293,4,24,74.3253,0,All,-1,0
293,5,24,72.0991,0,All,-1,0
293,6,24,50.4642,0,All,-1,0
293,7,24,71.2482,0,All,-1,0
293,8,24,96.6779,0,All,-1,0
293,9,24,30.9739,0,All,-1,0
293,10,24,50.163,0,All,-1,0
293,11,24,59.633,0,All,-1,0
293,12,24,82.744,0,All,-1,0
293,13,24,68.6492,0,All,-1,0
293,14,24,12.9458,0,All,-1,0
293,15,24,21.4583,0,All,-1,0
294,1,24,28.083,0,All,-1,0
294,2,24,52.6227,0,All,-1,0
294,3,24,61.6787,0,All,-1,0
294,4,24,48.8352,0,All,-1,0
294,5,24,62.1837,0,All,-1,0
294,6,24,50.2354,0,All,-1,0
294,7,24,95.8497,0,All,-1,0
294,8,24,88.3569,0,All,-1,0
294,9,24,27.0027,0,All,-1,0
294,10,24,84.6341,0,All,-1,0
294,11,24,79.4047,0,All,-1,0
294,12,24,84.7828,0,All,-1,0
294,13,24,50.6419,0,All,-1,0
294,14,24,17.8886,0,All,-1,0
294,15,24,28.9536,0,All,-1,0
295,1,24,33.0229,0,All,-1,0
295,2,24,54.2587,0,All,-1,0
295,3,24,63.2168,0,All,-1,0
295,4,24,70.5904,0,All,-1,0
295,5,24,47.7218,0,All,-1,0
295,6,24,40.1914,0,All,-1,0
295,7,24,71.5597,0,All,-1,0
295,8,24,79.8309,0,All,-1,0
295,9,24,25.046,0,All,-1,0
295,10,24,67.1131,0,All,-1,0
295,11,24,82.7567,0,All,-1,0
295,12,24,75.6757,0,All,-1,0
295,13,24,63.919,0,All,-1,0
295,14,24,10.1254,0,All,-1,0
295,15,24,21.4806,0,All,-1,0
296,1,24,29.9722,0,All,-1,0
296,2,24,44.8448,0,All,-1,0
296,3,24,54.58,0,All,-1,0
296,4,24,47.4703,0,All,-1,0
296,5,24,63.3182,0,All,-1,0
296,6,24,36.9248,0,All,-1,0
296,7,24,127.46,0,All,-1,0
296,8,24,96.6682,0,All,-1,0
296,9,24,34.3939,0,All,-1,0
296,10,24,79.8044,0,All,-1,0
296,11,24,84.5044,0,All,-1,0
296,12,24,69.7421,0,All,-1,0
296,13,24,66.3513,0,All,-1,0
296,14,24,13.7272,0,All,-1,0
296,15,24,32.8304,0,All,-1,0
297,1,24,30.9287,0,All,-1,0
297,2,24,52.3602,0,All,-1,0
297,3,24,57.2544,0,All,-1,0
297,4,24,60.6728,0,All,-1,0
297,5,24,75.4741,0,All,-1,0
297,6,24,44.1478,0,All,-1,0
297,7,24,64.591,0,All,-1,0
297,8,24,102.539,0,All,-1,0
297,9,24,23.2537,0,All,-1,0
297,10,24,68.3927,0,All,-1,0
297,11,24,76.4408,0,All,-1,0
297,12,24,61.8773,0,All,-1,0
297,13,24,59.4088,0,All,-1,0
297,14,24,11.2115,0,All,-1,0
297,15,24,23.6028,0,All,-1,0
298,1,24,32.8829,0,All,-1,0
298,2,24,25.687,0,All,-1,0
298,3,24,58.3139,0,All,-1,0
298,4,24,64.6064,0,All,-1,0
298,5,24,72.4896,0,All,-1,0
298,6,24,61.2577,0,All,-1,0
298,7,24,76.4408,0,All,-1,0
298,8,24,81.3623,0,All,-1,0
298,9,24,30.1992,0,All,-1,0
298,10,24,63.4849,0,All,-1,0
298,11,24,72.1679,0,All,-1,0
298,12,24,85.0266,0,All,-1,0
298,13,24,61.9268,0,All,-1,0
298,14,24,12.2344,0,All,-1,0
298,15,24,32.351,0,All,-1,0
299,1,24,17.1573,0,All,-1,0
299,2,24,47.1645,0,All,-1,0
299,3,24,44.0873,0,All,-1,0
299,4,24,59.1334,0,All,-1,0
299,5,24,56.0125,0,All,-1,0
299,6,24,54.4531,0,All,-1,0
299,7,24,68.051,0,All,-1,0
299,8,24,74.9568,0,All,-1,0
299,9,24,37.3425,0,All,-1,0
299,10,24,66.783,0,All,-1,0
299,11,24,74.906,0,All,-1,0
299,12,24,72.898,0,All,-1,0
299,13,24,55.828,0,All,-1,0
299,14,24,16.6466,0,All,-1,0
299,15,24,26.5207,0,All,-1,0
300,1,24,23.7678,0,All,-1,0
300,2,24,42.1386,0,All,-1,0
300,3,24,66.944,0,All,-1,0
300,4,24,59.9407,0,All,-1,0
300,5,24,65.9005,0,All,-1,0
300,6,24,47.601,0,All,-1,0
300,7,24,87.0263,0,All,-1,0
300,8,24,93.476,0,All,-1,0
300,9,24,36.8583,0,All,-1,0
300,10,24,55.1912,0,All,-1,0
300,11,24,90.9911,0,All,-1,0
300,12,24,95.5619,0,All,-1,0
300,13,24,63.9912,0,All,-1,0
300,14,24,11.4681,0,All,-1,0
300,15,24,28.407,0,All,-1,0
301,1,24,30.3417,0,All,-1,0
301,2,24,59.3305,0,All,-1,0
301,3,24,59.4064,0,All,-1,0
301,4,24,53.1366,0,All,-1,0
301,5,24,36.2579,0,All,-1,0
301,6,24,56.7581,0,All,-1,0
301,7,24,83.2087,0,All,-1,0
301,8,24,91.145,0,All,-1,0
301,9,24,26.3113,0,All,-1,0
301,10,24,75.0025,0,All,-1,0
301,11,24,80.6733,0,All,-1,0
301,12,24,68.5928,0,All,-1,0
301,13,24,57.7863,0,All,-1,0
301,14,24,13.2745,0,All,-1,0
301,15,24,29.6006,0,All,-1,0
302,1,24,24.4836,0,All,-1,0
302,2,24,51.4729,0,All,-1,0
302,3,24,49.8364,0,All,-1,0
302,4,24,59.0426,0,All,-1,0
302,5,24,77.9002,0,All,-1,0
302,6,24,46.8652,0,All,-1,0
302,7,24,65.5394,0,All,-1,0
302,8,24,89.9916,0,All,-1,0
302,9,24,39.7376,0,All,-1,0
302,10,24,53.846,0,All,-1,0
302,11,24,91.6331,0,All,-1,0
302,12,24,75.6996,0,All,-1,0
302,13,24,54.3149,0,All,-1,0
302,14,24,10.9344,0,All,-1,0
302,15,24,28.4723,0,All,-1,0
303,1,24,24.6458,0,All,-1,0
303,2,24,66.446,0,All,-1,0
303,3,24,61.8568,0,All,-1,0
303,4,24,52.0203,0,All,-1,0
303,5,24,54.6319,0,All,-1,0
303,6,24,53.499,0,All,-1,0
303,7,24,66.7417,0,All,-1,0
303,8,24,91.557,0,All,-1,0
303,9,24,28.2317,0,All,-1,0
303,10,24,90.7698,0,All,-1,0
303,11,24,82.3395,0,All,-1,0
303,12,24,85.8358,0,All,-1,0
303,13,24,56.0452,0,All,-1,0
303,14,24,13.8421,0,All,-1,0
303,15,24,25.6323,0,All,-1,0
304,1,24,30.1291,0,All,-1,0
304,2,24,46.2962,0,All,-1,0
304,3,24,48.4801,0,All,-1,0
304,4,24,65.845,0,All,-1,0
304,5,24,67.6961,0,All,-1,0
304,6,24,46.2053,0,All,-1,0
304,7,24,71.7118,0,All,-1,0
304,8,24,102.557,0,All,-1,0
304,9,24,25.5884,0,All,-1,0
304,10,24,66.9451,0,All,-1,0
304,11,24,63.3954,0,All,-1,0
304,12,24,76.1684,0,All,-1,0
304,13,24,48.6691,0,All,-1,0
304,14,24,11.7437,0,All,-1,0
304,15,24,29.7887,0,All,-1,0
305,1,24,23.5873,0,All,-1,0
305,2,24,40.2526,0,All,-1,0
305,3,24,37.9127,0,All,-1,0
305,4,24,43.0403,0,All,-1,0
305,5,24,74.236,0,All,-1,0
305,6,24,29.577,0,All,-1,0
305,7,24,79.3646,0,All,-1,0
305,8,24,85.0059,0,All,-1,0
305,9,24,42.0827,0,All,-1,0
305,10,24,61.2528,0,All,-1,0
305,11,24,82.9249,0,All,-1,0
305,12,24,85.2622,0,All,-1,0
305,13,24,64.5245,0,All,-1,0
305,14,24,14.5572,0,All,-1,0
305,15,24,21.5285,0,All,-1,0
306,1,24,33.7,0,All,-1,0
306,2,24,45.3919,0,All,-1,0
306,3,24,47.1096,0,All,-1,0
306,4,24,60.4309,0,All,-1,0
306,5,24,54.6033,0,All,-1,0
306,6,24,41.0461,0,All,-1,0
306,7,24,61.7049,0,All,-1,0
306,8,24,104.382,0,All,-1,0
306,9,24,29.5806,0,All,-1,0
306,10,24,52.7415,0,All,-1,0
306,11,24,86.4332,0,All,-1,0
306,12,24,86.3069,0,All,-1,0
306,13,24,64.5998,0,All,-1,0
306,14,24,13.228,0,All,-1,0
306,15,24,24.1165,0,All,-1,0
307,1,24,25.8057,0,All,-1,0
307,2,24,41.1982,0,All,-1,0
307,3,24,59.9674,0,All,-1,0
307,4,24,72.3675,0,All,-1,0
307,5,24,57.6451,0,All,-1,0
307,6,24,43.2371,0,All,-1,0
307,7,24,83.6259,0,All,-1,0
307,8,24,86.3985,0,All,-1,0
307,9,24,31.5219,0,All,-1,0
307,10,24,59.4443,0,All,-1,0
307,11,24,62.0516,0,All,-1,0
307,12,24,94.9593,0,All,-1,0
307,13,24,58.4208,0,All,-1,0
307,14,24,15.8498,0,All,-1,0
307,15,24,28.7875,0,All,-1,0
308,1,24,27.4745,0,All,-1,0
308,2,24,51.7512,0,All,-1,0
308,3,24,53.1397,0,All,-1,0
308,4,24,54.4674,0,All,-1,0
308,5,24,48.0887,0,All,-1,0
308,6,24,49.0593,0,All,-1,0
308,7,24,63.4465,0,All,-1,0
308,8,24,68.3927,0,All,-1,0
308,9,24,28.6113,0,All,-1,0
308,10,24,51.3861,0,All,-1,0
308,11,24,70.8893,0,All,-1,0
308,12,24,91.9585,0,All,-1,0
308,13,24,57.5869,0,All,-1,0
308,14,24,15.4869,0,All,-1,0
308,15,24,23.8543,0,All,-1,0
309,1,24,30.5582,0,All,-1,0
309,2,24,56.548,0,All,-1,0
309,3,24,43.2949,0,All,-1,0
309,4,24,59.4628,0,All,-1,0
309,5,24,75.2709,0,All,-1,0
